Compiled loss functions
compiled score function
994 137.687805176 139.944259644
995 137.669891357 140.037948608
996 137.349945068 139.432739258
997 137.421401978 139.400665283
998 137.234191895 139.457733154
999 137.422531128 139.51763916
1000 137.649978638 139.89263916
1001 137.310012817 139.511383057
1002 137.347259521 139.637008667
1003 137.603561401 139.924346924
1004 137.382217407 139.475738525
1005 137.52494812 139.651916504
1006 137.322021484 139.406768799
1007 137.512908936 139.476699829
1008 137.302978516 139.440078735
1009 137.406204224 139.782684326
1010 137.428634644 139.488739014
1011 137.325057983 139.492111206
1012 137.223983765 139.6199646
1013 137.435592651 139.801101685
1014 137.264328003 139.645126343
1015 137.449966431 139.777664185
1016 137.346542358 139.636932373
1017 137.328598022 139.62286377
1018 137.29196167 139.592758179
1019 137.401443481 139.634414673
1020 137.447891235 139.506759644
1021 137.401016235 139.669830322
1022 137.429931641 139.543258667
1023 137.375946045 139.490234375
1024 137.356292725 139.691741943
1025 137.43296814 139.792953491
1026 137.499053955 139.820175171
1027 137.252929688 139.390197754
1028 137.378768921 139.400100708
1029 137.207885742 139.533828735
1030 137.439285278 139.685089111
1031 137.240707397 139.619781494
1032 137.560501099 140.109725952
1033 137.229797363 139.368240356
1034 137.268478394 139.499816895
1035 137.628250122 139.846298218
1036 137.130096436 139.424240112
1037 137.382522583 139.596099854
1038 137.363479614 139.74079895
1039 137.376449585 139.845428467
1040 137.486343384 139.883728027
1041 137.712539673 140.108169556
1042 137.353866577 139.589202881
1043 137.364974976 139.42376709
1044 137.549423218 139.799285889
1045 137.636367798 140.053665161
1046 137.570724487 140.133453369
1047 137.47958374 139.841125488
1048 137.525146484 139.710540771
1049 137.202819824 139.686706543
1050 137.412841797 139.86315918
1051 137.198959351 139.503417969
1052 137.070755005 139.441375732
1053 137.251373291 139.567428589
1054 137.273727417 139.581939697
1055 137.182891846 139.548568726
1056 137.284469604 139.749572754
1057 137.305725098 139.624481201
1058 137.182098389 139.607498169
1059 137.461593628 139.715194702
1060 137.348876953 139.524459839
1061 137.258865356 139.583694458
1062 137.3203125 139.775238037
1063 137.375595093 139.877563477
1064 137.365112305 139.532241821
1065 137.397583008 139.774780273
1066 137.152633667 139.451828003
1067 137.448379517 139.837265015
1068 137.057601929 139.439331055
1069 137.374130249 139.639312744
1070 137.615478516 139.958328247
1071 137.366210938 139.728103638
1072 137.365631104 139.641372681
1073 137.660675049 139.967102051
1074 137.253692627 139.54864502
1075 137.162094116 139.367904663
1076 137.347991943 139.903503418
1077 137.472290039 139.685760498
1078 137.162765503 139.467453003
1079 137.454574585 139.665176392
1080 137.338577271 139.473220825
1081 137.248062134 139.342987061
1082 137.307540894 139.591629028
1083 137.10067749 139.402374268
1084 137.354629517 139.528900146
1085 137.442443848 139.567382812
1086 137.23248291 139.575012207
1087 137.232467651 139.486465454
1088 137.116119385 139.504928589
1089 137.415893555 139.79598999
1090 137.146896362 139.506668091
1091 137.251266479 139.502471924
1092 137.164413452 139.43649292
1093 137.334136963 139.815917969
1094 137.293243408 139.834350586
1095 137.350448608 139.512939453
1096 137.17729187 139.546432495
1097 137.387054443 139.991088867
1098 137.32749939 139.729904175
1099 137.072463989 139.433181763
1100 137.1068573 139.487365723
1101 137.321029663 139.511291504
1102 137.262374878 139.511062622
1103 137.225814819 139.783538818
1104 137.178924561 139.560333252
1105 137.313949585 139.6065979
1106 137.243789673 139.594589233
1107 137.206634521 139.507003784
1108 137.195083618 139.381317139
1109 137.563446045 139.659072876
1110 137.206710815 139.605621338
1111 137.111938477 139.414093018
1112 137.369140625 139.681610107
1113 137.308532715 139.665893555
1114 137.146331787 139.461181641
1115 137.332473755 139.30166626
1116 137.229171753 139.370162964
1117 137.253417969 139.649978638
1118 137.40977478 139.736694336
1119 137.117858887 139.522140503
1120 137.115966797 139.392547607
1121 137.151306152 139.617599487
1122 137.291412354 139.575424194
1123 137.038360596 139.432952881
1124 137.234512329 139.652679443
1125 137.416229248 139.862091064
1126 137.3540802 139.636474609
1127 137.15045166 139.433334351
1128 137.570159912 139.97177124
1129 137.295379639 139.538452148
1130 137.201721191 139.473937988
1131 137.022644043 139.494400024
1132 137.251144409 139.616653442
1133 137.246887207 139.743255615
1134 137.322662354 139.845733643
1135 137.323410034 139.488998413
1136 137.347625732 139.573577881
1137 137.256607056 139.489318848
1138 137.114181519 139.404174805
1139 137.214859009 139.622741699
1140 137.175720215 139.521347046
1141 137.385009766 139.664840698
1142 137.192062378 139.568572998
1143 137.173110962 139.63130188
1144 137.236083984 139.593536377
1145 137.435409546 139.831161499
1146 137.172698975 139.518096924
1147 137.138534546 139.478408813
1148 137.266342163 139.536026001
1149 137.233062744 139.346694946
1150 137.185943604 139.392547607
1151 137.094863892 139.813903809
1152 137.12727356 139.382400513
1153 137.259963989 139.759536743
1154 137.140258789 139.657440186
1155 137.007492065 139.42137146
1156 137.220321655 139.607086182
1157 137.448013306 139.923782349
1158 137.033157349 139.411987305
1159 137.131637573 139.398620605
1160 137.055450439 139.484329224
1161 137.231674194 139.572769165
1162 137.280349731 139.719680786
1163 137.010421753 139.751358032
1164 137.066925049 139.743789673
1165 137.324066162 139.851898193
1166 137.064071655 139.448165894
1167 137.348815918 139.635147095
1168 137.1640625 139.615036011
1169 137.249893188 139.777664185
1170 137.156311035 139.433074951
1171 137.29776001 139.863449097
1172 137.333282471 139.587432861
1173 137.262329102 139.772415161
1174 137.032836914 139.450363159
1175 137.188323975 139.615722656
1176 137.143783569 139.610122681
1177 137.088500977 139.464416504
1178 137.263793945 139.768692017
1179 137.328140259 139.642822266
1180 137.2449646 139.814590454
1181 137.045272827 139.583908081
1182 137.280502319 139.725967407
1183 137.220932007 139.487442017
1184 137.167190552 139.550750732
1185 137.149353027 139.396591187
1186 136.964752197 139.385223389
1187 137.093719482 139.319702148
1188 137.219818115 139.571365356
1189 137.222946167 139.467086792
1190 137.449310303 139.923553467
1191 137.122695923 139.692047119
1192 136.939498901 139.406524658
1193 137.374343872 139.846511841
1194 137.026077271 139.601730347
1195 137.010620117 139.474441528
1196 137.265792847 139.598220825
1197 137.115158081 139.490905762
1198 137.275924683 139.366088867
1199 137.320831299 139.534484863
1200 137.285171509 139.571777344
1201 136.919952393 139.347244263
1202 137.087478638 139.409820557
1203 137.071578979 139.277664185
1204 137.308853149 139.768478394
1205 137.530502319 139.850311279
1206 137.156829834 139.224716187
1207 137.096679688 139.42741394
1208 136.988510132 139.352966309
1209 137.367370605 139.385894775
1210 137.37828064 139.387771606
1211 137.108322144 139.585968018
1212 137.008621216 139.382171631
1213 137.0493927 139.502670288
1214 137.037277222 139.643676758
1215 137.041885376 139.796066284
1216 137.011459351 139.282653809
1217 137.130081177 139.474487305
1218 137.404663086 139.527206421
1219 137.160369873 139.299316406
1220 137.046066284 139.372787476
1221 137.029525757 139.119903564
1222 137.050933838 139.418762207
1223 137.181869507 139.451522827
1224 137.234298706 139.502151489
1225 137.128799438 139.414855957
1226 137.033843994 139.467224121
1227 137.011306763 139.479019165
1228 137.069869995 139.36491394
1229 137.356643677 139.732925415
1230 137.145278931 139.382827759
1231 137.215942383 139.674758911
1232 137.004867554 139.212463379
1233 137.022460938 139.391967773
1234 137.291412354 139.872543335
1235 136.89225769 139.408477783
1236 137.062683105 139.587738037
1237 136.948745728 139.496612549
1238 137.000808716 139.353622437
1239 137.104354858 139.509780884
1240 136.963134766 139.359069824
1241 136.943237305 139.299957275
1242 137.357879639 139.777801514
1243 137.055770874 139.426254272
1244 137.039871216 139.517776489
1245 137.159378052 139.671401978
1246 137.003570557 139.474258423
1247 136.965957642 139.313812256
1248 136.950210571 139.324264526
1249 137.338165283 139.635818481
1250 137.098953247 139.690765381
1251 137.05909729 139.241088867
1252 137.433959961 139.99571228
1253 137.206863403 139.881469727
1254 136.905960083 139.400161743
1255 137.023468018 139.557678223
1256 137.360702515 139.62197876
1257 137.121780396 139.578125
1258 137.016159058 139.524246216
1259 137.020812988 139.612426758
1260 136.974533081 139.524002075
1261 137.325210571 139.700393677
1262 137.380172729 139.748901367
1263 137.301696777 139.740219116
1264 136.969451904 139.456283569
1265 137.073822021 139.649993896
1266 136.948120117 139.24911499
1267 137.201065063 139.739700317
1268 136.997772217 139.572052002
1269 137.406860352 139.952911377
1270 136.956954956 139.4715271
1271 137.06211853 139.709915161
1272 137.031509399 139.333480835
1273 136.82321167 139.270874023
1274 137.058395386 139.244232178
1275 136.994903564 139.431793213
1276 136.8956604 139.586120605
1277 137.18460083 139.591094971
1278 137.094284058 139.501831055
1279 136.903091431 139.281555176
1280 137.014312744 139.606399536
1281 136.989608765 139.554656982
1282 137.185317993 139.491577148
1283 137.239196777 139.766525269
1284 137.111083984 139.453063965
1285 136.763580322 139.378067017
1286 137.021453857 139.584777832
1287 137.129516602 139.386947632
1288 136.902130127 139.532409668
1289 136.941360474 139.314971924
1290 136.924102783 139.678161621
1291 137.081512451 139.695663452
1292 136.981887817 139.311782837
1293 136.861373901 139.371353149
1294 136.990341187 139.423248291
1295 137.194351196 139.375686646
1296 137.225036621 139.684661865
1297 136.902923584 139.327804565
1298 137.07749939 139.906082153
1299 137.026290894 139.387329102
1300 137.012542725 139.599365234
1301 136.944869995 139.665100098
1302 136.963638306 139.489715576
1303 137.201553345 139.549057007
1304 137.10043335 139.587722778
1305 137.489151001 139.883743286
1306 137.047790527 139.590164185
1307 137.024734497 139.471191406
1308 136.87878418 139.303970337
1309 136.937423706 139.55317688
1310 137.118041992 139.956115723
1311 137.174240112 139.697341919
1312 136.780471802 139.382659912
1313 136.934921265 139.550125122
1314 136.897537231 139.310882568
1315 137.188903809 139.41607666
1316 137.159561157 139.357269287
1317 137.015838623 139.498901367
1318 137.009963989 139.47857666
1319 137.089767456 139.436157227
1320 136.89239502 139.516052246
1321 137.028579712 139.585281372
1322 137.06451416 139.437240601
1323 137.02255249 139.6355896
1324 136.908737183 139.440246582
1325 136.960372925 139.305358887
1326 136.836334229 139.359115601
1327 136.940994263 139.534317017
1328 136.906784058 139.628616333
1329 136.954071045 139.559341431
1330 136.906677246 139.450683594
1331 137.142684937 139.626480103
1332 136.909591675 139.284118652
1333 136.903640747 139.606613159
1334 136.935714722 139.467941284
1335 136.984970093 139.659347534
1336 137.065109253 139.438842773
1337 137.069503784 139.876480103
1338 136.950637817 139.356414795
1339 136.953140259 139.283905029
1340 136.960281372 139.452133179
1341 136.998062134 139.583190918
1342 136.692611694 139.17666626
1343 137.04649353 139.81942749
1344 137.101623535 139.631866455
1345 136.855194092 139.485122681
1346 136.915924072 139.345046997
1347 136.836578369 139.404174805
1348 137.128097534 139.847061157
1349 137.022476196 139.530593872
1350 136.791519165 139.51385498
1351 136.84564209 139.480545044
1352 137.294799805 139.875030518
1353 136.822525024 139.296325684
1354 137.130386353 139.761489868
1355 136.781082153 139.273635864
1356 136.929153442 139.404754639
1357 137.072296143 139.434036255
1358 136.980056763 139.490371704
1359 137.156646729 139.67527771
1360 136.939208984 139.425689697
1361 136.969970703 139.493515015
1362 137.103973389 139.545455933
1363 136.964889526 139.76121521
1364 136.886734009 139.435913086
1365 136.856689453 139.444976807
1366 137.065414429 139.448638916
1367 136.933853149 139.874603271
1368 136.903442383 139.472000122
1369 137.054580688 139.839981079
1370 137.083602905 139.763427734
1371 137.103866577 139.3543396
1372 136.832580566 139.287643433
1373 136.908370972 139.241928101
1374 137.038391113 139.246582031
1375 137.215332031 139.767684937
1376 137.195800781 139.497711182
1377 136.793029785 139.407363892
1378 137.126342773 139.708053589
1379 136.75680542 139.189300537
1380 136.826782227 139.581771851
1381 137.245330811 139.728500366
1382 136.780822754 139.173477173
1383 137.14414978 139.801437378
1384 137.0184021 139.438827515
1385 137.045547485 139.54737854
1386 136.843856812 139.363327026
1387 136.996124268 139.677230835
1388 136.846359253 139.33152771
1389 136.863143921 139.184631348
1390 137.008132935 139.498519897
1391 136.941604614 139.422073364
1392 136.885772705 139.173538208
1393 136.845153809 139.338012695
1394 137.382919312 139.738937378
1395 136.857269287 139.490356445
1396 137.417800903 139.640487671
1397 136.919021606 139.486816406
1398 137.122650146 139.347229004
1399 136.754241943 139.10194397
1400 136.790023804 139.382110596
1401 136.776733398 139.07472229
1402 136.806594849 139.169296265
1403 136.903533936 139.328918457
1404 136.776245117 139.309860229
1405 136.730560303 139.32522583
1406 136.847427368 139.372009277
1407 136.726669312 139.453674316
1408 137.017318726 139.473770142
1409 136.751434326 139.383132935
1410 136.672286987 139.158813477
1411 137.038543701 139.658294678
1412 137.120025635 139.832809448
1413 136.966171265 139.29196167
1414 136.903411865 139.476226807
1415 136.936080933 139.535766602
1416 136.877761841 139.542388916
1417 136.815765381 139.433425903
1418 136.885437012 139.391342163
1419 137.066589355 139.44493103
1420 136.900634766 139.521118164
1421 136.788482666 139.379241943
1422 136.848709106 139.461532593
1423 136.993392944 139.624771118
1424 137.195343018 139.675415039
1425 137.005233765 139.272354126
1426 136.955230713 139.500427246
1427 136.885498047 139.492828369
1428 136.727493286 139.518066406
1429 136.989120483 139.820831299
1430 136.938690186 139.355316162
1431 136.796035767 139.330856323
1432 137.080673218 139.871200562
1433 136.745986938 139.487701416
1434 137.062789917 139.60774231
1435 136.975463867 139.243240356
1436 137.194595337 139.915145874
1437 136.82270813 139.49130249
1438 136.782394409 139.347671509
1439 137.222122192 139.792678833
1440 136.664550781 139.290756226
1441 136.83833313 139.307189941
1442 136.667205811 139.3775177
1443 136.854171753 139.285797119
1444 136.884140015 139.537002563
1445 137.195602417 139.943466187
1446 136.764984131 139.25881958
1447 136.797531128 139.320404053
1448 136.826049805 139.522583008
1449 136.804763794 139.388595581
1450 136.846221924 139.469589233
1451 136.791976929 139.144973755
1452 137.110946655 139.282699585
1453 136.934539795 139.445404053
1454 136.963943481 139.449142456
1455 136.635421753 139.203445435
1456 136.745773315 139.354858398
1457 136.964538574 139.433639526
1458 136.554794312 139.140151978
1459 136.789978027 139.240478516
1460 136.832565308 139.48286438
1461 136.738983154 139.337356567
1462 136.674133301 139.430053711
1463 136.913375854 139.480102539
1464 136.832962036 139.616378784
1465 137.05696106 139.610565186
1466 137.09992981 139.623123169
1467 136.691085815 139.287918091
1468 136.94670105 139.469650269
1469 136.720550537 139.141174316
1470 136.637268066 139.301589966
1471 136.830078125 139.306808472
1472 136.770324707 139.419113159
1473 136.91973877 139.598464966
1474 136.791320801 139.189300537
1475 136.730712891 139.262390137
1476 136.758407593 139.171676636
1477 136.737564087 139.381790161
1478 136.749588013 139.344345093
1479 136.896911621 139.288787842
1480 136.988510132 139.62059021
1481 136.647659302 139.311660767
1482 136.901062012 139.694641113
1483 136.711761475 139.258728027
1484 136.830368042 139.56729126
1485 136.688369751 139.289840698
1486 136.859359741 139.535430908
1487 136.578491211 139.27142334
1488 136.821075439 139.431274414
1489 136.951477051 139.875640869
1490 136.665878296 139.222076416
1491 136.764129639 139.447647095
1492 136.830825806 139.324127197
1493 136.950271606 139.480041504
1494 136.741470337 139.422607422
1495 136.924942017 139.388076782
1496 136.852554321 139.667510986
1497 136.984237671 139.275253296
1498 136.888458252 139.849914551
1499 136.714111328 139.282226562
1500 136.734390259 139.271530151
1501 136.81362915 139.533569336
1502 136.855529785 139.396072388
1503 136.623764038 139.194015503
1504 136.926071167 139.461166382
1505 136.687667847 139.21005249
1506 137.026107788 139.566497803
1507 136.53352356 139.149078369
1508 136.800323486 139.221282959
1509 137.010818481 139.483230591
1510 136.59753418 139.116027832
1511 136.802383423 139.42137146
1512 136.804138184 139.403015137
1513 136.745040894 139.548873901
1514 136.609344482 139.199966431
1515 136.868423462 139.644241333
1516 136.945907593 139.309753418
1517 136.63394165 139.294464111
1518 136.822219849 139.575027466
1519 136.865432739 139.342727661
1520 136.70199585 139.185089111
1521 136.800369263 139.511062622
1522 136.687591553 139.210464478
1523 136.779800415 139.482940674
1524 136.722488403 139.420730591
1525 137.099258423 139.924163818
1526 136.887619019 139.633834839
1527 137.185882568 139.465377808
1528 136.554382324 139.393127441
1529 136.695541382 139.201477051
1530 136.784118652 139.273727417
1531 136.731033325 139.349884033
1532 136.748596191 139.238082886
1533 136.625213623 139.277282715
1534 136.796386719 139.26965332
1535 137.086700439 139.534103394
1536 136.872619629 139.568878174
1537 136.803115845 139.486297607
1538 136.981109619 139.444641113
1539 136.595367432 139.151443481
1540 136.691223145 139.36239624
1541 136.743423462 139.545700073
1542 136.754150391 139.582473755
1543 136.964279175 139.711975098
1544 136.686462402 139.423690796
1545 136.883666992 139.496200562
1546 136.822631836 139.393707275
1547 136.688034058 139.224441528
1548 136.63848877 139.21723938
1549 136.605102539 139.452651978
1550 137.221954346 139.8618927
1551 136.785095215 139.208618164
1552 136.705703735 139.212783813
1553 136.61151123 139.332077026
1554 136.62387085 139.101272583
1555 136.623306274 139.210159302
1556 136.662002563 139.190429688
1557 136.47102356 139.121871948
1558 136.636123657 139.169372559
1559 136.797821045 139.377548218
1560 136.903213501 139.521316528
1561 136.856033325 139.435089111
1562 136.724090576 139.327514648
1563 136.759689331 139.481582642
1564 136.741699219 139.298278809
1565 136.765914917 139.28894043
1566 136.816177368 139.194915771
1567 136.618560791 139.156738281
1568 136.583862305 139.257507324
1569 136.751785278 139.357147217
1570 136.785522461 139.064697266
1571 136.75894165 139.256546021
1572 136.779632568 139.256134033
1573 136.570510864 139.189697266
1574 136.74382019 139.362365723
1575 136.625732422 139.386901855
1576 136.718887329 139.455490112
1577 136.58694458 139.281326294
1578 136.574737549 139.153152466
1579 136.776870728 139.09046936
1580 136.522705078 139.182693481
1581 136.886230469 139.575576782
1582 136.483139038 138.986709595
1583 136.523239136 139.04750061
1584 136.634796143 139.248077393
1585 136.75604248 139.404922485
1586 136.858932495 139.382843018
1587 136.677658081 139.218353271
1588 136.632095337 138.991973877
1589 136.597900391 138.994628906
1590 136.892303467 139.191085815
1591 136.620178223 139.306869507
1592 136.723815918 139.408203125
1593 136.607849121 139.017303467
1594 136.688949585 139.082626343
1595 136.621292114 139.15914917
1596 136.627670288 139.014465332
1597 136.537261963 139.102767944
1598 136.634689331 139.369903564
1599 136.95249939 139.235824585
1600 136.559371948 139.588592529
1601 136.738800049 139.289993286
1602 136.626373291 139.380432129
1603 136.875106812 139.399932861
1604 136.830932617 139.526367188
1605 136.657058716 139.410369873
1606 136.740081787 139.117645264
1607 136.516143799 138.998245239
1608 136.763305664 139.359725952
1609 136.851760864 139.706008911
1610 136.567718506 139.155075073
1611 136.638412476 139.12852478
1612 136.624176025 139.019119263
1613 136.663635254 139.195449829
1614 136.63583374 139.120758057
1615 136.800720215 139.592758179
1616 136.697235107 139.242919922
1617 136.680404663 139.460449219
1618 136.627349854 139.305648804
1619 136.756271362 139.305923462
1620 136.581466675 139.346954346
1621 136.454147339 139.278823853
1622 136.61126709 138.961166382
1623 136.712097168 139.215560913
1624 136.546432495 139.258880615
1625 136.70274353 139.438201904
1626 136.453475952 139.175598145
1627 136.86265564 139.492874146
1628 136.709060669 139.366668701
1629 136.687591553 139.274047852
1630 136.615341187 138.996017456
1631 136.833908081 139.291732788
1632 136.589233398 139.190490723
1633 136.554428101 139.366775513
1634 136.763031006 139.467514038
1635 136.69644165 139.435577393
1636 136.498291016 139.095245361
1637 136.566879272 139.397796631
1638 136.599273682 139.431732178
1639 136.618713379 139.340957642
1640 136.670578003 139.407852173
1641 136.585952759 139.251861572
1642 136.838912964 139.400787354
1643 136.669631958 139.497802734
1644 136.59703064 139.222091675
1645 136.615356445 139.288085938
1646 136.556533813 139.221298218
1647 136.590789795 138.973495483
1648 136.609588623 139.146728516
1649 136.703323364 139.240066528
1650 136.567642212 139.055526733
1651 136.645446777 139.25050354
1652 136.591812134 139.261001587
1653 136.748550415 139.545639038
1654 136.436279297 139.091400146
1655 136.717941284 139.007873535
1656 136.728027344 139.416595459
1657 136.608428955 139.168930054
1658 136.708114624 139.062393188
1659 136.712631226 139.111160278
1660 136.512985229 139.074127197
1661 136.625854492 139.295898438
1662 136.655212402 139.115600586
1663 136.745849609 139.194778442
1664 136.480377197 139.295623779
1665 136.567062378 139.161865234
1666 136.634460449 139.292175293
1667 136.463851929 139.042541504
1668 136.619689941 139.611114502
1669 136.581130981 139.29977417
1670 136.687149048 139.447753906
1671 137.03012085 139.652542114
1672 137.010665894 139.577590942
1673 136.670166016 139.262481689
1674 136.681640625 139.425506592
1675 136.423721313 139.174697876
1676 136.500045776 139.291992188
1677 136.637634277 139.096115112
1678 136.580764771 139.202865601
1679 136.681838989 139.635192871
1680 136.553909302 139.149978638
1681 136.512252808 139.145843506
1682 136.519699097 139.329467773
1683 136.590621948 139.233688354
1684 136.397735596 139.206359863
1685 136.682418823 139.551300049
1686 136.74446106 139.331573486
1687 136.451629639 139.07220459
1688 136.451980591 139.181213379
1689 136.594451904 139.074798584
1690 136.457870483 139.22706604
1691 136.569442749 139.224517822
1692 136.605163574 138.96913147
1693 136.555175781 139.338592529
1694 136.688766479 139.35987854
1695 136.954849243 139.744415283
1696 136.633621216 139.521240234
1697 136.555206299 139.281814575
1698 136.572418213 139.121154785
1699 136.569046021 139.488983154
1700 136.712539673 139.292877197
1701 136.581832886 139.135299683
1702 136.632156372 139.185592651
1703 136.539260864 139.420196533
1704 136.502304077 139.142059326
1705 136.416229248 139.054931641
1706 136.535995483 139.24319458
1707 136.469650269 138.954345703
1708 136.555343628 139.283538818
1709 136.412582397 139.40397644
1710 136.70803833 139.499938965
1711 136.603057861 139.084396362
1712 136.534713745 139.200576782
1713 136.598709106 139.314086914
1714 136.636260986 139.181091309
1715 136.613464355 139.514877319
1716 136.380264282 139.046615601
1717 136.410980225 139.159332275
1718 136.806350708 139.387237549
1719 136.938491821 139.476104736
1720 136.485519409 139.157028198
1721 136.492095947 139.235290527
1722 136.670913696 139.50920105
1723 136.49659729 139.332885742
1724 136.582595825 139.527038574
1725 136.510543823 139.387390137
1726 136.463653564 138.957214355
1727 136.555343628 139.183547974
1728 136.846588135 139.39704895
1729 136.605804443 139.019485474
1730 136.554458618 139.467315674
1731 136.567245483 139.028076172
1732 136.579421997 139.217422485
1733 136.533432007 139.247085571
1734 136.298492432 138.952728271
1735 136.502655029 138.976287842
1736 136.813949585 139.296340942
1737 136.588134766 139.374664307
1738 136.463363647 139.053588867
1739 136.595977783 139.190383911
1740 136.435974121 139.170547485
1741 136.812362671 139.656936646
1742 136.484817505 138.962997437
1743 136.672561646 139.457473755
1744 136.469802856 139.110046387
1745 136.678039551 139.123428345
1746 136.614334106 139.388565063
1747 136.690307617 139.571990967
1748 136.367202759 139.063323975
1749 136.611831665 139.268478394
1750 136.416564941 139.125198364
1751 136.529449463 139.3334198
1752 136.461227417 139.120346069
1753 136.639129639 139.128768921
1754 136.586761475 139.213165283
1755 136.583389282 139.195800781
1756 136.471786499 139.030334473
1757 136.414962769 139.076873779
1758 136.417175293 138.914840698
1759 136.420639038 138.881561279
1760 136.464981079 139.125091553
1761 137.022033691 139.589263916
1762 136.516708374 139.079879761
1763 136.323623657 139.073699951
1764 136.447677612 139.041992188
1765 136.573471069 139.113998413
1766 136.373504639 139.159576416
1767 136.517089844 138.918792725
1768 136.386505127 139.065002441
1769 136.516586304 139.105636597
1770 136.485580444 139.041137695
1771 136.63873291 139.082473755
1772 136.455413818 139.067321777
1773 136.392211914 138.985977173
1774 136.445739746 139.198684692
1775 136.26260376 138.975097656
1776 136.840454102 139.292007446
1777 136.40007019 139.057723999
1778 136.519714355 139.172729492
1779 136.641052246 138.946746826
1780 136.399780273 139.264770508
1781 136.459640503 139.089935303
1782 136.984054565 139.412719727
1783 136.616210938 139.197677612
1784 136.560791016 139.032989502
1785 136.483612061 139.398956299
1786 136.394943237 139.219329834
1787 136.285369873 139.137329102
1788 136.375686646 138.9556427
1789 136.680999756 139.325088501
1790 136.49130249 139.225204468
1791 136.437545776 139.096054077
1792 136.436691284 139.18522644
1793 136.290390015 138.920196533
1794 136.415969849 139.026748657
1795 136.555679321 139.248123169
1796 136.469772339 139.079223633
1797 136.603775024 139.191802979
1798 136.367675781 139.075546265
1799 136.285339355 138.93699646
1800 136.441162109 139.033966064
1801 136.599655151 139.324737549
1802 136.61114502 139.478622437
1803 136.413757324 139.145904541
1804 136.418060303 139.035263062
1805 136.37171936 139.011108398
1806 136.419494629 139.168991089
1807 136.492828369 139.23651123
1808 136.50831604 139.224594116
1809 136.629821777 139.372039795
1810 136.483093262 139.132232666
1811 136.854949951 139.545394897
1812 136.448974609 139.2787323
1813 136.349517822 139.143417358
1814 136.517227173 139.204833984
1815 136.890441895 139.341156006
1816 136.423370361 139.01864624
1817 136.467025757 139.214660645
1818 136.324493408 139.070175171
1819 136.501449585 139.126693726
1820 136.52545166 139.069534302
1821 136.643127441 139.397109985
1822 136.434112549 139.091903687
1823 136.781448364 139.498168945
1824 136.6146698 138.833389282
1825 136.229370117 138.837524414
1826 136.372909546 138.886489868
1827 136.355819702 138.935470581
1828 136.523681641 139.301559448
1829 136.394775391 138.984466553
1830 136.376937866 138.902801514
1831 136.412094116 139.111602783
1832 136.502120972 139.172698975
1833 136.715820312 139.19152832
1834 136.493133545 139.049285889
1835 136.564178467 139.307540894
1836 136.53125 139.101928711
1837 136.527038574 139.135787964
1838 136.459503174 138.98651123
1839 136.675460815 139.210220337
1840 136.538024902 139.195053101
1841 136.634399414 139.179855347
1842 136.487960815 139.252502441
1843 136.370651245 139.022277832
1844 136.391067505 138.873199463
1845 136.375900269 138.861877441
1846 136.391021729 139.114074707
1847 136.395217896 139.183456421
1848 136.339111328 138.939865112
1849 136.488586426 139.059890747
1850 136.590805054 139.32951355
1851 136.230224609 138.929840088
1852 136.337661743 139.009078979
1853 136.798538208 139.5103302
1854 136.557785034 139.249633789
1855 136.621810913 139.397064209
1856 136.548660278 139.153991699
1857 136.264450073 138.993774414
1858 136.446670532 139.137405396
1859 136.484786987 139.087982178
1860 136.599822998 139.432540894
1861 136.457641602 139.257568359
1862 136.420516968 139.262054443
1863 136.370727539 138.969528198
1864 136.317810059 139.11857605
1865 136.87600708 139.407409668
1866 136.507781982 139.023071289
1867 136.429672241 138.978851318
1868 136.356262207 139.053726196
1869 136.285324097 138.797836304
1870 136.388687134 138.824325562
1871 136.459289551 139.229202271
1872 136.409591675 138.853775024
1873 136.318847656 138.805709839
1874 136.358383179 138.962799072
1875 136.404983521 138.909866333
1876 136.550262451 139.19960022
1877 136.368789673 138.896896362
1878 136.248641968 138.803466797
1879 136.379318237 138.905776978
1880 136.408798218 139.165222168
1881 136.331344604 139.01411438
1882 136.419906616 138.986984253
1883 136.436523438 139.293075562
1884 136.245498657 138.856338501
1885 136.557052612 139.056838989
1886 136.341522217 138.974014282
1887 136.557952881 138.969329834
1888 136.450317383 139.213928223
1889 136.638595581 139.285720825
1890 136.42640686 139.280227661
1891 136.347518921 138.973953247
1892 136.406555176 138.99357605
1893 136.792175293 139.382873535
1894 136.295928955 138.982971191
1895 136.485580444 139.167831421
1896 136.339981079 138.927841187
1897 136.532501221 139.282394409
1898 136.393676758 139.041244507
1899 136.368301392 138.873886108
1900 136.420822144 139.121490479
1901 136.304107666 138.923126221
1902 136.611221313 139.064804077
1903 136.407791138 138.871002197
1904 136.229110718 138.961334229
1905 136.387542725 138.921401978
1906 136.448928833 139.132827759
1907 136.814529419 139.630371094
1908 136.573150635 139.395599365
1909 136.414733887 139.211746216
1910 136.499938965 139.30506897
1911 136.234680176 139.091751099
1912 136.249923706 138.933624268
1913 136.129730225 138.964874268
1914 136.451751709 139.22203064
1915 136.644989014 139.655776978
1916 136.235809326 138.842071533
1917 136.30708313 139.163589478
1918 136.664077759 139.352401733
1919 136.488723755 139.542999268
1920 136.98815918 140.062103271
1921 136.431762695 139.261856079
1922 136.344589233 139.159179688
1923 136.357772827 139.108352661
1924 136.657058716 139.233673096
1925 136.33265686 138.977371216
