ExpLogPatternSub
LogExpPatternSub
[[ 0.  0.  0. ...,  0.  0.  0.]
 [ 0.  0.  0. ...,  0.  0.  0.]
 [ 0.  0.  0. ...,  0.  0.  0.]
 ..., 
 [ 0.  0.  0. ...,  0.  0.  0.]
 [ 0.  0.  0. ...,  0.  0.  0.]
 [ 0.  0.  0. ...,  0.  0.  0.]]
compiled score function
Old best loss
garray(99.96089172363281)
Compiled loss functions
639 96.620513916 99.9375686646
640 96.5866012573 100.002609253
641 96.6576538086 99.9053344727
642 96.5698776245 99.9254455566
643 96.6170959473 99.8471984863
644 96.563079834 99.8189086914
645 96.6578674316 100.001228333
646 96.5841598511 99.9226989746
647 96.5951004028 99.8888244629
648 96.5446395874 99.8355331421
649 96.6074295044 99.9060134888
650 96.604675293 99.8679885864
651 96.5538482666 99.8980789185
652 96.6119003296 99.8946380615
653 96.5965194702 99.9181442261
654 96.592628479 99.8804779053
655 96.6068344116 100.001495361
656 96.6807556152 99.9067611694
657 96.5369186401 99.8973846436
658 96.5628662109 99.8918075562
659 96.6059875488 99.9161376953
660 96.6208953857 99.8655548096
661 96.6091537476 99.9702606201
662 96.6091308594 99.9206771851
663 96.5264663696 99.7854385376
664 96.5690841675 99.9155883789
665 96.5966644287 99.9254760742
666 96.6376342773 99.9629211426
667 96.5655059814 99.8567199707
668 96.5509796143 99.8662490845
669 96.6619567871 99.9368438721
670 96.6001663208 99.9780349731
671 96.5947341919 99.9412002563
672 96.6282577515 99.9779510498
673 96.6067199707 99.8870010376
674 96.6065597534 99.9108505249
675 96.5941848755 99.9188690186
676 96.5265960693 99.8597793579
677 96.6219100952 99.9637069702
678 96.6031494141 99.8547210693
679 96.5884552002 99.8066253662
680 96.604637146 99.9397964478
681 96.6314163208 99.8826675415
682 96.6106567383 99.9196090698
683 96.5975189209 99.9063262939
684 96.6172561646 99.9570236206
685 96.6411743164 99.9117736816
686 96.5729675293 99.9331893921
687 96.6484375 99.9381866455
688 96.5628585815 99.9159240723
689 96.5555648804 99.9005584717
690 96.583656311 99.9291229248
691 96.6180267334 99.9460754395
692 96.5808181763 99.9337463379
693 96.5709609985 99.8651657104
694 96.5316696167 99.9016189575
695 96.5596313477 99.8406600952
696 96.5918197632 99.9154815674
697 96.5628204346 99.9345779419
698 96.6368942261 99.9853973389
699 96.604309082 99.9165725708
700 96.5941543579 99.9629135132
701 96.5897369385 99.9212799072
702 96.5733947754 99.9124908447
703 96.5895690918 99.8146591187
704 96.5542907715 99.8447189331
705 96.5542144775 99.8375244141
706 96.6526947021 99.9110412598
707 96.6205368042 99.941078186
708 96.548789978 99.880569458
709 96.5685577393 99.8405380249
710 96.5690612793 99.8318023682
711 96.5612792969 99.8906478882
712 96.5750274658 99.9150009155
713 96.625617981 99.9195480347
714 96.6598587036 99.8491134644
715 96.6167602539 99.9416275024
716 96.5489349365 99.8830795288
717 96.5392379761 99.8903121948
718 96.5679550171 99.9093780518
719 96.5497741699 99.8086776733
720 96.5590591431 99.8664627075
721 96.569190979 99.8419876099
722 96.5849304199 99.9550018311
723 96.537437439 99.8762741089
724 96.6182403564 99.9738540649
725 96.6016159058 99.9066009521
726 96.5453491211 99.850402832
727 96.6017608643 99.8871383667
728 96.6299285889 99.9163208008
729 96.611579895 99.9670333862
730 96.5790481567 99.905456543
731 96.555480957 99.8706741333
732 96.5292663574 99.7646865845
733 96.5838012695 99.9337692261
734 96.5268783569 99.8897247314
735 96.5564041138 99.975112915
736 96.5649108887 99.8294219971
737 96.5562973022 99.8426742554
738 96.5118942261 99.8358688354
