compiled score function
195 91.9166564941 93.1675720215
196 91.808380127 93.1160507202
197 91.8696212769 93.1117248535
198 91.9260787964 93.1569442749
199 91.8246307373 93.1710128784
200 91.8361968994 93.1255187988
201 91.8508148193 93.2049102783
202 91.8407592773 93.1108703613
203 91.8469009399 93.0731506348
204 91.8261413574 93.1150894165
205 91.8801803589 93.121963501
206 91.8162689209 93.09034729
207 91.8233413696 93.177734375
208 91.8171768188 93.2349014282
209 91.7923812866 93.1437454224
210 91.8239364624 93.1109161377
211 91.8411712646 93.1167602539
212 91.9001998901 93.1303405762
213 91.8554992676 93.2065505981
214 91.9302444458 93.1015472412
215 91.8078994751 93.1741638184
216 91.8676681519 93.1330871582
217 91.8223190308 93.1307373047
218 91.8005447388 93.1712417603
219 91.8503189087 93.208770752
220 91.8662414551 93.0720825195
221 91.8749313354 93.1073379517
222 91.8322677612 93.1691360474
223 91.852973938 93.1371231079
224 91.865020752 93.1262512207
225 91.8635940552 93.0728759766
226 91.8332977295 93.1294403076
227 91.8342056274 93.1645355225
228 91.8576202393 93.0697479248
229 91.8466567993 93.1715545654
230 91.8275909424 93.0880966187
231 91.8318786621 93.1093597412
232 91.8061981201 93.1831817627
233 91.8725204468 93.1574325562
234 91.8484268188 93.1364974976
235 91.8664169312 93.0545578003
236 91.8423309326 93.0950164795
237 91.8122787476 93.1216201782
238 91.7960968018 93.1052093506
239 91.8843994141 93.1722946167
240 91.8247146606 93.1678543091
241 91.880317688 93.1010818481
242 91.8035964966 93.1758880615
243 91.8457183838 93.1002197266
244 91.8602371216 93.0161514282
245 91.8360748291 93.2016372681
246 91.8105545044 93.1253662109
247 91.840675354 93.0525741577
248 91.8266143799 93.1114196777
249 91.838218689 93.0952072144
250 91.8151473999 93.120300293
251 91.8588256836 93.1196746826
252 91.8600692749 93.1575622559
253 91.8765411377 93.107170105
254 91.8534393311 93.0406570435
255 91.848777771 93.1742477417
256 91.8829269409 93.1534576416
257 91.8430099487 93.1699295044
258 91.887008667 93.1224899292
259 91.790473938 93.1035690308
260 91.8836975098 93.0883712769
261 91.8503570557 93.113861084
262 91.8667984009 93.2548904419
263 91.8499755859 93.1531219482
264 91.8294906616 93.1109771729
265 91.7988739014 93.2764358521
266 91.8305587769 93.1412506104
267 91.8655395508 93.1386108398
268 91.8632583618 93.2236938477
269 91.8073577881 93.134185791
270 91.8497848511 93.1364135742
271 91.7940368652 93.1123886108
272 91.8461608887 93.090057373
273 91.7808914185 93.2012405396
274 91.8800582886 93.1494369507
275 91.8253555298 93.109161377
276 91.9155807495 93.1744689941
277 91.8542556763 93.0787734985
278 91.8563995361 93.0715255737
279 91.8333587646 93.1604919434
280 91.8623352051 93.1150970459
281 91.7785491943 93.1521377563
282 91.8453598022 93.1041412354
283 91.8903579712 93.1138916016
284 91.8647766113 93.163734436
285 91.7677841187 93.0860595703
286 91.8847579956 93.0965957642
287 91.8310775757 93.0532073975
288 91.8366165161 93.110710144
289 91.830657959 93.2048568726
290 91.8690490723 93.176322937
291 91.8244781494 93.1246261597
292 91.7755966187 93.1197357178
293 91.8647155762 93.1281356812
294 91.8266143799 93.1806716919
295 91.7976303101 93.2185516357
296 91.7574768066 93.1041107178
297 91.7801208496 93.1903610229
298 91.855430603 93.0780944824
299 91.8740310669 93.0615158081
300 91.862197876 93.1735076904
301 91.8227767944 93.1603012085
302 91.8302764893 93.1672134399
303 91.8558349609 93.18724823
304 91.8175201416 93.174987793
305 91.9049301147 93.1665039062
306 91.8346481323 93.125038147
307 91.8771743774 93.1413269043
308 91.7767944336 93.1555252075
309 91.8539276123 93.0799942017
310 91.8213806152 93.1261444092
311 91.8652267456 93.1230010986
312 91.8375778198 93.1629943848
313 91.8277359009 93.0973968506
314 91.8426055908 93.1459503174
315 91.872177124 93.157081604
316 91.8168869019 93.1309738159
317 91.8394165039 93.2063369751
318 91.8554382324 93.1911468506
319 91.8905181885 93.140083313
320 91.7397613525 93.2053070068
321 91.8884811401 93.1382675171
322 91.8481750488 93.1503295898
323 91.8263778687 93.1671905518
324 91.8418807983 93.1146240234
325 91.7996749878 93.1244659424
326 91.8079071045 93.1685256958
327 91.8165969849 93.1285247803
328 91.8497085571 93.0770874023
329 91.8784484863 93.1380462646
330 91.8705673218 93.1485214233
331 91.7803573608 93.1420440674
332 91.8399887085 93.138633728
333 91.8425140381 93.1155014038
334 91.8816986084 93.1444625854
335 91.8645248413 93.0710449219
336 91.8800582886 93.2050323486
337 91.9164199829 93.1009597778
338 91.8217163086 93.1280136108
339 91.8215408325 93.1269378662
340 91.8163604736 93.0888366699
341 91.8305206299 93.1822738647
342 91.8425292969 93.1517410278
343 91.8001174927 93.1911849976
344 91.8418502808 93.155166626
345 91.8626098633 93.1878738403
346 91.8784713745 93.0728149414
347 91.829460144 93.1184616089
348 91.809677124 93.0818481445
349 91.8565444946 93.1189880371
350 91.8463363647 93.1296844482
351 91.8663864136 93.0904083252
352 91.8578948975 93.104019165
353 91.82006073 93.1879501343
354 91.806640625 93.1160812378
355 91.9038467407 93.05103302
356 91.8410491943 93.176322937
357 91.846786499 93.154838562
358 91.8473587036 93.1367416382
359 91.8785247803 93.1447753906
360 91.8963241577 93.1721038818
361 91.8733291626 93.1458816528
362 91.849395752 93.1011199951
363 91.8340606689 93.0889892578
364 91.7882156372 93.0338897705
365 91.8056182861 93.1192703247
366 91.8500366211 93.1037826538
367 91.7487564087 93.1830749512
368 91.8584365845 93.0507736206
369 91.8180084229 93.1013641357
370 91.8060379028 93.1207885742
371 91.7671051025 93.176109314
372 91.8547744751 93.1460800171
373 91.8398742676 93.0965576172
374 91.8561401367 93.0789108276
375 91.8941192627 93.1248703003
376 91.8698196411 93.1381759644
377 91.8297805786 93.068862915
378 91.8423995972 93.1318664551
379 91.897567749 93.098197937
380 91.8319549561 93.1386413574
381 91.8265609741 93.0911331177
382 91.8605575562 93.1640472412
383 91.8259658813 93.1438980103
384 91.8019943237 93.2028274536
385 91.8373947144 93.145401001
386 91.8401107788 93.1849517822
387 91.7979507446 93.1258468628
388 91.8319091797 93.1780548096
389 91.8227996826 93.1134185791
390 91.8438262939 93.0902938843
391 91.8305511475 93.0846710205
392 91.8305740356 93.150932312
393 91.8026809692 93.0848007202
394 91.7753753662 93.1592636108
395 91.8497161865 93.1341323853
396 91.8460998535 93.2276763916
397 91.8325576782 93.0378189087
398 91.7940673828 93.0513458252
399 91.8488464355 93.1670455933
400 91.8072814941 93.0637054443
401 91.844909668 93.1682662964
402 91.8477172852 93.1244735718
403 91.8668746948 93.2072906494
404 91.8720092773 93.2468566895
405 91.7877807617 93.1592102051
406 91.78855896 93.0676269531
407 91.7856369019 93.1258926392
408 91.8178253174 93.1426010132
409 91.8380889893 93.1233139038
410 91.8534545898 93.0681228638
411 91.9281387329 93.1326980591
412 91.8610153198 93.1312103271
413 91.8273086548 93.1370010376
414 91.8169250488 93.1135253906
415 91.8331375122 93.0916976929
416 91.837020874 93.1298217773
417 91.8396377563 93.1349716187
418 91.8103942871 93.1390991211
419 91.8277206421 93.1242904663
420 91.8471755981 93.1497879028
421 91.8432312012 93.1240615845
422 91.7968673706 93.1057510376
423 91.8572540283 93.0944366455
424 91.839050293 93.1272354126
425 91.8430404663 93.1484832764
426 91.8399200439 93.0908737183
427 91.774848938 93.1389083862
428 91.8207092285 93.0960464478
429 91.894241333 93.0954742432
430 91.8554000854 93.0753250122
431 91.7732772827 93.123588562
432 91.8571395874 93.1770019531
433 91.8555984497 93.0703735352
434 91.7804412842 93.1413192749
435 91.8656158447 93.1186904907
436 91.831199646 93.188949585
437 91.7980194092 93.1604690552
438 91.8248062134 93.157661438
439 91.8407592773 93.1220397949
440 91.8249664307 93.1259384155
441 91.8615570068 93.2069625854
442 91.8778381348 93.0970077515
443 91.8836593628 93.1826934814
444 91.8306350708 93.1352005005
445 91.8541946411 93.0812149048
446 91.8390960693 93.1195068359
447 91.8226776123 93.1301269531
448 91.8166809082 93.1981201172
449 91.8343200684 93.1537857056
450 91.8255157471 93.0609817505
451 91.8383789062 93.1920623779
452 91.8313751221 93.1636581421
453 91.8780212402 93.0886611938
454 91.7805557251 93.1519699097
455 91.8181381226 93.098777771
456 91.8089599609 93.1457443237
457 91.7934799194 93.1336212158
458 91.7747344971 93.1740493774
459 91.8629684448 93.0849990845
460 91.8123092651 93.0650253296
461 91.9029769897 93.1451873779
462 91.8404998779 93.1144866943
463 91.80418396 93.1593399048
464 91.7954559326 93.0594100952
465 91.8155593872 93.0955276489
466 91.7853012085 93.084022522
467 91.8655700684 93.1152954102
468 91.8163146973 93.1148071289
469 91.8254013062 93.0860366821
470 91.8311004639 93.0156021118
471 91.9229812622 93.2152252197
472 91.8072357178 93.1591339111
473 91.8364257812 93.0868530273
474 91.7886276245 93.1404342651
475 91.8095855713 93.1334457397
476 91.845954895 93.1141738892
477 91.798324585 93.0910873413
478 91.8471069336 93.0989456177
479 91.8140411377 93.0207138062
480 91.8148574829 93.1327896118
481 91.8694152832 93.1253662109
482 91.8550186157 93.1625747681
483 91.8687591553 93.0964202881
484 91.7875747681 93.1536026001
485 91.8295669556 93.0844497681
486 91.8244247437 93.0598297119
487 91.8423995972 93.0988464355
488 91.8501205444 93.0874481201
489 91.8085784912 93.1107711792
490 91.8212356567 93.1052093506
491 91.8646087646 93.1852340698
492 91.8271102905 93.1074371338
493 91.8227386475 93.0874252319
494 91.8129196167 93.1862030029
495 91.8417358398 93.0950012207
496 91.8122177124 93.1304168701
497 91.8420410156 93.1342163086
498 91.8053207397 93.1415786743
499 91.849937439 93.0163955688
500 91.7604751587 93.0849990845
501 91.8174362183 93.1243896484
502 91.8128509521 93.1119155884
503 91.8283691406 93.1499023438
504 91.7626495361 93.0899124146
505 91.8258743286 93.0408325195
506 91.8760604858 93.1323013306
507 91.8866348267 93.1528549194
508 91.8074569702 93.0927734375
509 91.8246765137 93.1386566162
510 91.8315887451 93.1547622681
511 91.8502807617 93.1360244751
512 91.827796936 93.2201309204
513 91.7857208252 93.0643386841
514 91.8224182129 93.1669921875
515 91.8308410645 93.0875320435
516 91.8061141968 93.0732574463
517 91.883354187 93.1385345459
518 91.829574585 93.091468811
519 91.8595504761 93.0985336304
520 91.8215560913 93.0818710327
521 91.8537139893 93.173248291
522 91.8345947266 93.0588226318
523 91.8578567505 93.183380127
524 91.8576965332 93.1010742188
525 91.8898773193 93.1058197021
526 91.8318099976 93.1074523926
527 91.8255767822 93.1823501587
528 91.8041152954 93.033493042
529 91.8256454468 93.1030883789
530 91.8489379883 93.0651473999
531 91.7830047607 93.1399383545
532 91.7986984253 93.0870666504
533 91.7736282349 93.1198883057
534 91.8308181763 93.0942687988
535 91.8220901489 93.1165847778
536 91.8369750977 93.0858154297
537 91.7824554443 93.0910263062
538 91.7983703613 93.1228866577
539 91.8370361328 93.0033798218
540 91.8275146484 93.0934143066
541 91.8297042847 93.112701416
542 91.7542266846 93.0828323364
543 91.8364562988 93.1503448486
544 91.8547592163 93.111541748
545 91.8864898682 93.1031494141
546 91.8721542358 93.1111450195
547 91.7646102905 93.1172103882
548 91.8395690918 93.1524887085
549 91.8619155884 93.0957870483
550 91.8038711548 93.0911560059
551 91.8532714844 93.1302337646
552 91.80493927 93.0757598877
553 91.9069671631 93.1148376465
554 91.837020874 93.1002960205
555 91.8153152466 93.1129074097
556 91.8359375 93.1123504639
557 91.8007659912 93.0552978516
558 91.8442993164 93.093963623
559 91.8198242188 93.0955657959
560 91.8260192871 93.0470809937
561 91.869758606 93.1489944458
562 91.8052139282 93.0396575928
563 91.7962188721 93.0455169678
564 91.8157196045 93.1284637451
565 91.8512268066 93.2334060669
566 91.8522186279 93.0967483521
567 91.7908782959 93.1724319458
568 91.8534469604 93.1380615234
569 91.8117141724 93.0839691162
570 91.8400344849 93.1759414673
571 91.8326339722 93.0851287842
572 91.8078765869 93.1100997925
573 91.8805389404 93.1222915649
574 91.7758102417 93.105682373
575 91.8084411621 93.1160736084
576 91.7487258911 93.0999145508
577 91.9054260254 93.1302108765
578 91.8497161865 93.1478881836
579 91.8086013794 93.0449066162
580 91.8212509155 93.2177734375
581 91.8029556274 93.186882019
582 91.770614624 93.14818573
583 91.8611602783 93.0857086182
584 91.8385543823 93.1079940796
585 91.885055542 93.1310958862
586 91.7949295044 93.14037323
587 91.7939376831 93.0916976929
588 91.8238983154 93.0742416382
589 91.831817627 93.0637207031
590 91.7599563599 93.1503372192
591 91.7978973389 93.0647506714
592 91.8788986206 93.0942382812
593 91.8068008423 93.0961074829
594 91.8632354736 93.0547943115
595 91.8887557983 93.1580657959
596 91.8547897339 93.1721725464
597 91.8002166748 93.1291122437
598 91.7540893555 93.0994567871
599 91.8491287231 93.1936798096
600 91.841835022 93.1945953369
601 91.8277359009 93.0458526611
602 91.8308563232 93.1015853882
603 91.8628845215 93.0703582764
604 91.8360366821 93.0808944702
605 91.8118972778 93.1330490112
606 91.7899169922 93.1007766724
607 91.8335266113 93.0700378418
608 91.787727356 93.1361694336
609 91.8596572876 93.0953445435
610 91.8089752197 93.099357605
611 91.8090362549 93.0304412842
612 91.7618484497 93.0934371948
613 91.7850875854 93.0983886719
614 91.8780212402 93.14818573
615 91.8182601929 93.0669326782
616 91.7890014648 93.2157745361
617 91.8553390503 93.1943588257
618 91.7581787109 93.0150680542
619 91.8266448975 93.1415939331
620 91.8336410522 93.0927581787
621 91.7978057861 93.2061080933
622 91.8250198364 93.1680526733
623 91.7806091309 93.1312942505
624 91.8067779541 93.0748825073
625 91.8329086304 93.1443252563
626 91.863609314 93.1111221313
627 91.8394393921 93.1274871826
628 91.7748641968 93.085319519
629 91.8492202759 93.0469512939
630 91.8593597412 93.1611709595
631 91.7928390503 93.1304626465
632 91.832069397 93.0525817871
633 91.8547897339 93.1940383911
634 91.8363571167 93.1263122559
635 91.9015884399 93.1175460815
636 91.8569946289 93.0749053955
637 91.8798675537 93.1362075806
638 91.7959365845 93.1828536987
639 91.7863464355 93.0613174438
640 91.8256378174 93.1435317993
641 91.830078125 93.1100387573
642 91.8348388672 93.1198501587
643 91.8784408569 93.0599365234
644 91.8302612305 93.091506958
645 91.8224868774 93.1424865723
646 91.9091644287 93.1062240601
647 91.8954544067 93.118888855
648 91.8784713745 93.0933990479
649 91.7397613525 93.160697937
650 91.8133468628 93.1616439819
651 91.8279800415 93.1083831787
652 91.8328170776 93.0635070801
653 91.8497085571 93.0610427856
654 91.7763977051 93.1057281494
655 91.8318481445 93.1040115356
656 91.8098373413 93.0901107788
657 91.8539352417 93.1470718384
658 91.8539810181 93.0561065674
659 91.7617797852 93.0729598999
660 91.8273696899 93.1101760864
661 91.8161849976 93.1521911621
662 91.779876709 93.1381225586
663 91.8009262085 93.1354980469
664 91.8784713745 93.1212844849
665 91.818031311 93.1213760376
666 91.8037643433 93.0636062622
667 91.8315887451 93.0755004883
668 91.8424606323 93.1518249512
669 91.8282852173 93.0941314697
670 91.8141174316 93.1102828979
671 91.7855606079 93.0489501953
672 91.8724746704 93.0500564575
673 91.76902771 93.0887069702
674 91.7855377197 93.0688095093
675 91.790184021 93.0716094971
676 91.7961196899 93.1800918579
677 91.7730865479 93.1708450317
678 91.7812042236 93.00340271
679 91.8054885864 93.1359939575
680 91.762260437 93.0760269165
681 91.8470840454 93.1656646729
682 91.8710403442 93.0761489868
683 91.8692779541 93.1055526733
684 91.836730957 92.9919891357
685 91.8237609863 93.1167755127
686 91.7717590332 93.1005096436
687 91.8578262329 93.0911941528
688 91.807975769 93.1414489746
689 91.7812347412 93.0847473145
690 91.783996582 93.1753616333
691 91.8350601196 93.2458190918
692 91.8087539673 93.110206604
693 91.7701644897 93.1011810303
694 91.7881011963 93.160446167
695 91.8782577515 93.0786972046
696 91.8457183838 93.0124206543
697 91.8014144897 93.1064605713
698 91.7662200928 93.1200866699
699 91.7986373901 93.0942993164
700 91.7789611816 93.0936126709
701 91.8096008301 93.1089477539
702 91.8358764648 93.1250762939
703 91.8869400024 93.0798492432
704 91.7661590576 93.061706543
705 91.7480545044 93.0844573975
706 91.8087387085 93.0839920044
707 91.8211746216 93.1808395386
708 91.8535308838 93.0853652954
709 91.8268585205 93.1195755005
710 91.8256607056 93.0829315186
711 91.7953643799 93.100769043
712 91.8017349243 93.0784225464
713 91.8077545166 93.0930709839
714 91.7839889526 93.1216812134
715 91.8243255615 93.0655822754
716 91.8884811401 93.1420593262
717 91.797164917 93.1717681885
718 91.8344573975 93.0804824829
719 91.8191757202 93.0941848755
720 91.7608947754 93.0663986206
721 91.8218002319 93.1675491333
722 91.7596054077 93.0833740234
723 91.8307189941 93.0863647461
724 91.754119873 93.2606964111
725 91.7949981689 93.0439605713
726 91.7997894287 93.1819534302
727 91.7907943726 93.1897735596
728 91.8221969604 93.0997085571
729 91.8097076416 93.1847610474
730 91.8565368652 93.1321334839
731 91.8310012817 93.0960617065
732 91.8410110474 93.1225967407
733 91.8609390259 93.0517654419
734 91.8089904785 93.1400222778
735 91.7800598145 93.1837768555
736 91.8021011353 93.1679000854
737 91.8586196899 93.1034011841
738 91.8601760864 93.1784439087
739 91.8486557007 93.1134719849
740 91.7848892212 93.0938110352
741 91.8336181641 93.1480789185
742 91.7937545776 93.0942764282
743 91.837059021 93.0698623657
744 91.7788162231 93.1913452148
745 91.8210067749 93.1178741455
746 91.7870178223 93.0712585449
747 91.775680542 93.0747833252
748 91.8647766113 93.1576690674
749 91.8257369995 93.1360931396
750 91.796875 93.1288070679
751 91.7949905396 93.0805511475
752 91.7759552002 93.054725647
753 91.8312072754 93.0527572632
754 91.7887496948 93.1521682739
755 91.8051757812 93.0881500244
756 91.7970962524 93.1062545776
757 91.7611541748 93.1974868774
758 91.7895584106 93.115524292
759 91.8331756592 93.0287628174
760 91.8249740601 93.1571578979
761 91.9229278564 93.2072372437
762 91.8088378906 93.1229171753
763 91.8316497803 93.0873565674
764 91.8140563965 93.1203765869
765 91.7879867554 93.0475463867
766 91.7658309937 93.1502609253
767 91.7786560059 93.1383590698
768 91.810218811 93.1090621948
769 91.8818359375 93.1524658203
770 91.7717590332 93.1417770386
771 91.8330459595 93.0955963135
772 91.8248901367 93.1055374146
773 91.8656463623 93.0648117065
774 91.7681808472 93.0859222412
775 91.8028411865 93.1569366455
776 91.809135437 93.1585464478
777 91.7982559204 93.1316757202
778 91.820640564 93.0857467651
779 91.7682876587 93.090675354
780 91.8470611572 93.066947937
781 91.7863998413 93.2096633911
782 91.8527984619 93.1509017944
783 91.8665847778 93.1262893677
784 91.7987365723 93.1279830933
785 91.8191146851 93.0803451538
786 91.777557373 93.1366195679
787 91.8050003052 93.1504364014
788 91.80809021 93.1543884277
789 91.8422698975 93.1353149414
790 91.7549591064 93.1562194824
791 91.7935791016 93.0949401855
792 91.7919540405 93.0568237305
793 91.8526382446 93.0576553345
794 91.8160171509 93.050994873
795 91.7603912354 93.1391448975
796 91.768737793 93.0924224854
797 91.8334197998 93.133026123
798 91.8799285889 93.1504745483
799 91.8616485596 93.0790939331
800 91.7709350586 93.0964202881
801 91.7648162842 93.0245895386
802 91.8029556274 92.999382019
803 91.8338546753 93.1159820557
804 91.7661361694 93.1605758667
805 91.8145370483 93.1196594238
806 91.7764511108 93.0997009277
807 91.831741333 93.1106262207
808 91.7897109985 93.1277008057
809 91.8095169067 93.1139755249
810 91.8426742554 93.0827331543
811 91.8012084961 93.1308288574
812 91.8503952026 93.0550689697
813 91.8546066284 93.0826416016
814 91.8493881226 93.1085357666
815 91.7890548706 93.0898666382
816 91.8129882812 93.0695800781
817 91.8348999023 93.0776824951
818 91.8084640503 93.1059188843
819 91.7782211304 93.1230926514
820 91.7996292114 93.0920944214
821 91.784576416 93.1800231934
822 91.8567581177 93.1608123779
823 91.8194274902 93.1013565063
824 91.8179092407 93.053894043
825 91.7773361206 93.1646347046
826 91.8256607056 93.1521759033
827 91.836769104 93.1047363281
828 91.7934951782 93.0816192627
829 91.8292541504 93.079246521
830 91.8362350464 93.1197357178
831 91.7809753418 93.0433959961
832 91.7557601929 93.1666107178
833 91.8059539795 93.1555023193
834 91.7823867798 93.0751190186
835 91.819519043 93.1655731201
836 91.8440170288 93.0947189331
837 91.8286895752 93.1684875488
838 91.7683639526 93.068862915
839 91.8109588623 93.0830993652
840 91.7738265991 93.1334991455
841 91.8432998657 93.1962814331
842 91.8043899536 93.1270370483
843 91.796295166 93.1016845703
844 91.8765792847 93.0700073242
845 91.7824249268 93.1363067627
846 91.8151779175 92.9900741577
847 91.8195953369 93.0760269165
848 91.8358612061 93.1008377075
849 91.8265151978 93.1115188599
850 91.803237915 93.131111145
851 91.7618484497 93.1267471313
852 91.8125152588 93.1301574707
853 91.7555007935 93.0945968628
854 91.8524169922 93.0848236084
855 91.8218307495 93.0753631592
856 91.7601394653 93.0813446045
857 91.8438796997 93.1226272583
858 91.8324813843 93.0847244263
859 91.8159179688 93.0310592651
860 91.7734909058 93.1758880615
861 91.800491333 93.1515197754
862 91.861618042 93.0779190063
863 91.8283081055 93.1012496948
864 91.8682556152 93.1331710815
865 91.8494949341 93.0881881714
866 91.7485275269 93.0415420532
867 91.7990951538 93.1618347168
868 91.808013916 93.1232757568
869 91.8243942261 93.0843200684
870 91.823135376 93.1034851074
871 91.7896575928 93.111946106
872 91.8059082031 93.1986694336
873 91.8234176636 93.134513855
874 91.8143539429 93.1484603882
875 91.8448944092 93.088973999
876 91.7636871338 93.1315078735
877 91.8492355347 93.1264953613
878 91.8180541992 93.1460876465
879 91.8071365356 93.1144866943
880 91.811920166 93.0342254639
881 91.7908554077 93.0729598999
882 91.8576965332 93.0823516846
883 91.7458877563 93.0595245361
