compiled score function
429 94.6259841919 95.4599990845
430 94.6255340576 95.604598999
431 94.611656189 95.4616241455
432 94.6938552856 95.4684448242
433 94.6699371338 95.5777587891
434 94.5951080322 95.5439071655
435 94.6548156738 95.5324249268
436 94.6421508789 95.5922622681
437 94.6141586304 95.5409088135
438 94.623298645 95.4805984497
439 94.6791763306 95.4763565063
440 94.6051177979 95.4817123413
441 94.6416702271 95.4307174683
442 94.7194595337 95.5844726562
443 94.6633377075 95.5104980469
444 94.6663742065 95.4799423218
445 94.6729888916 95.5506057739
446 94.6172790527 95.4697494507
447 94.6117172241 95.5252380371
448 94.6148376465 95.5251312256
449 94.6000976562 95.4899291992
450 94.6469802856 95.5549621582
451 94.5984954834 95.621131897
452 94.6904296875 95.4944152832
453 94.650894165 95.5283203125
454 94.6383590698 95.5736236572
455 94.6285171509 95.5278320312
456 94.6025772095 95.644744873
457 94.6508789062 95.5085220337
458 94.5971908569 95.4613189697
459 94.6327438354 95.4925689697
460 94.6642379761 95.5579681396
461 94.6874313354 95.5925140381
462 94.6699142456 95.5852203369
463 94.6530456543 95.5432510376
464 94.6196746826 95.5569458008
465 94.6198043823 95.4489822388
466 94.5835113525 95.4608001709
467 94.6109542847 95.4957885742
468 94.6523590088 95.5435256958
469 94.6248550415 95.6328964233
470 94.6248397827 95.6192855835
471 94.6628952026 95.5088195801
472 94.6700744629 95.5521316528
473 94.6266098022 95.5759811401
474 94.5890350342 95.484413147
475 94.5954360962 95.5143051147
476 94.6710205078 95.5205459595
477 94.6112213135 95.4853286743
478 94.6365585327 95.5849761963
479 94.683807373 95.618057251
480 94.5905456543 95.5498123169
481 94.6853408813 95.6008071899
482 94.663734436 95.5484390259
483 94.6408004761 95.5020599365
484 94.60496521 95.5461502075
485 94.6496582031 95.4614257812
486 94.6549377441 95.5429992676
487 94.6267776489 95.4903106689
488 94.6463012695 95.5207595825
489 94.593460083 95.5359268188
490 94.6060943604 95.6181335449
491 94.6176757812 95.5127792358
492 94.6235275269 95.498374939
493 94.6382751465 95.5173568726
494 94.6530990601 95.5053863525
495 94.6101989746 95.4963684082
496 94.5739974976 95.4088973999
497 94.6414108276 95.4459075928
498 94.6385955811 95.5695266724
499 94.6143188477 95.4814376831
500 94.6316375732 95.527130127
501 94.5722885132 95.5706100464
502 94.5864562988 95.4580688477
503 94.598197937 95.5255813599
504 94.5664901733 95.4344329834
505 94.6200180054 95.5301513672
506 94.6655578613 95.5349502563
507 94.6533203125 95.4951629639
508 94.5929107666 95.4916381836
509 94.6204681396 95.4569702148
510 94.6037368774 95.5251617432
511 94.6154785156 95.5035324097
512 94.6395797729 95.4929733276
513 94.6162796021 95.5220108032
514 94.6117401123 95.4702758789
515 94.6156158447 95.5432739258
516 94.6193313599 95.4705200195
517 94.6107788086 95.4772720337
518 94.5760574341 95.494758606
519 94.6080169678 95.5294189453
520 94.6102676392 95.5055084229
521 94.6081390381 95.5774230957
522 94.6442108154 95.4039077759
523 94.5846939087 95.4781112671
524 94.6206359863 95.4949645996
525 94.6392745972 95.490852356
526 94.6711044312 95.4655761719
527 94.6125411987 95.5406570435
528 94.6138458252 95.4807662964
529 94.6389694214 95.4582595825
530 94.5807113647 95.4621124268
531 94.6560058594 95.5745315552
532 94.564994812 95.55128479
533 94.5755386353 95.4730758667
534 94.6651000977 95.6307907104
535 94.6420211792 95.5284957886
536 94.6868667603 95.5397949219
537 94.6271591187 95.5757675171
538 94.6158599854 95.4827423096
539 94.6246948242 95.5452575684
540 94.6266403198 95.4621200562
541 94.640914917 95.5640640259
542 94.5979995728 95.4639053345
543 94.6698608398 95.5817947388
544 94.6447982788 95.5216598511
545 94.6482391357 95.5524978638
546 94.6010360718 95.4992828369
547 94.5923843384 95.5125961304
548 94.5926513672 95.426399231
549 94.6158752441 95.5521316528
550 94.6538162231 95.5039367676
551 94.6642913818 95.5283203125
552 94.5957794189 95.4801483154
553 94.6460647583 95.5332489014
554 94.653678894 95.4318008423
555 94.6076202393 95.4273757935
556 94.6390762329 95.5719604492
557 94.6016540527 95.4824752808
558 94.61378479 95.4899139404
559 94.5579605103 95.4406509399
560 94.573638916 95.4780578613
561 94.629234314 95.5382995605
562 94.5954589844 95.4733581543
563 94.5769882202 95.4808731079
564 94.6215286255 95.5162200928
565 94.6049804688 95.4513626099
566 94.6180953979 95.5748825073
567 94.5485076904 95.4719696045
568 94.618598938 95.4621963501
569 94.6051559448 95.458694458
570 94.6139297485 95.5191192627
571 94.5786361694 95.4927825928
572 94.5416412354 95.5538635254
573 94.675201416 95.4624633789
574 94.5825042725 95.4481658936
575 94.6295776367 95.5236663818
576 94.5632553101 95.5188751221
577 94.6447982788 95.5093688965
578 94.6179275513 95.4415206909
579 94.5807800293 95.5503997803
580 94.6050186157 95.4732818604
581 94.5539398193 95.449760437
582 94.6181564331 95.559928894
583 94.602394104 95.4842987061
584 94.6561965942 95.513923645
585 94.6114501953 95.4996643066
586 94.5774078369 95.6111755371
587 94.6214447021 95.4565963745
588 94.516960144 95.4854888916
589 94.5808944702 95.513092041
590 94.5861358643 95.42628479
591 94.5786972046 95.4300994873
592 94.5965576172 95.4607696533
593 94.5355758667 95.4724884033
594 94.575088501 95.4595565796
595 94.57371521 95.5352478027
596 94.62865448 95.4935150146
597 94.5417861938 95.484085083
598 94.5300064087 95.5582885742
599 94.6752548218 95.5364227295
600 94.6091842651 95.4656219482
601 94.5665206909 95.4734649658
602 94.6105194092 95.4586029053
603 94.5944442749 95.4502487183
604 94.6242599487 95.5061569214
605 94.6100997925 95.469329834
606 94.5830307007 95.4537963867
607 94.5549850464 95.4529953003
608 94.5574569702 95.5098495483
609 94.6250762939 95.5295028687
610 94.5501174927 95.5054321289
611 94.552696228 95.4598693848
612 94.5601577759 95.4665222168
613 94.5687713623 95.5186080933
614 94.6335983276 95.4279251099
615 94.5659790039 95.4825439453
616 94.5979995728 95.4388656616
617 94.5952987671 95.4409942627
618 94.5263290405 95.5199432373
619 94.6282577515 95.4767074585
620 94.5614471436 95.4967498779
621 94.5350952148 95.5099258423
622 94.5783081055 95.4642105103
623 94.502746582 95.4432296753
624 94.6213302612 95.4210128784
625 94.5538406372 95.4414825439
626 94.6690750122 95.4400253296
627 94.5609359741 95.4412612915
628 94.5288772583 95.4168243408
629 94.6191482544 95.4269943237
630 94.6496810913 95.5076828003
631 94.5208969116 95.4371566772
632 94.616973877 95.4265136719
633 94.5482177734 95.4119033813
634 94.5768203735 95.4355621338
635 94.5984802246 95.493019104
636 94.5672607422 95.4571914673
637 94.6465148926 95.421913147
638 94.5355911255 95.4779434204
639 94.5813903809 95.4708251953
640 94.5841903687 95.464263916
641 94.5419311523 95.3818740845
642 94.6074142456 95.4506454468
643 94.6318054199 95.4552001953
644 94.6037750244 95.4479827881
645 94.588760376 95.4267501831
646 94.6514205933 95.4970626831
647 94.6436462402 95.4749450684
648 94.6125793457 95.4794769287
649 94.4730987549 95.3920288086
650 94.5488510132 95.4594573975
651 94.5191497803 95.4329910278
652 94.5456008911 95.6335220337
653 94.5874481201 95.379737854
654 94.5437240601 95.4789733887
655 94.54271698 95.4805908203
656 94.5778045654 95.4439620972
657 94.6262054443 95.5121612549
658 94.5834350586 95.471321106
659 94.5204544067 95.5143585205
660 94.6298675537 95.5409011841
661 94.598236084 95.3875350952
662 94.5379486084 95.459197998
663 94.564239502 95.4908447266
664 94.6032943726 95.4396133423
665 94.5838241577 95.5365066528
666 94.5909576416 95.494644165
667 94.6292800903 95.4697875977
668 94.6417388916 95.5122756958
669 94.635055542 95.4498977661
670 94.5602493286 95.4601974487
671 94.5277938843 95.5265197754
672 94.6115264893 95.450088501
673 94.5159378052 95.5082702637
674 94.5542068481 95.4848175049
675 94.5630187988 95.4746170044
676 94.5583648682 95.4440002441
677 94.5439758301 95.4246826172
678 94.5190963745 95.4648513794
679 94.5626144409 95.4255447388
680 94.5561065674 95.4833526611
681 94.5371704102 95.4706802368
682 94.5850143433 95.4476852417
683 94.5688247681 95.4341506958
684 94.566734314 95.4639205933
685 94.5275192261 95.5966491699
686 94.5513000488 95.3744049072
687 94.5864868164 95.4227752686
688 94.5643844604 95.471244812
689 94.5401000977 95.4177246094
690 94.5563659668 95.4655227661
691 94.4812774658 95.4032211304
692 94.5237960815 95.3605499268
693 94.5361785889 95.4176635742
694 94.5218887329 95.4675445557
695 94.6179275513 95.4484939575
696 94.5362243652 95.4561386108
697 94.5360488892 95.4145736694
698 94.5359802246 95.4846115112
699 94.5250549316 95.428237915
700 94.5434646606 95.4418258667
701 94.5500106812 95.450920105
702 94.5061340332 95.5090789795
703 94.6143798828 95.4504470825
704 94.581199646 95.4915313721
705 94.4934539795 95.5183639526
706 94.555267334 95.4645690918
707 94.5841369629 95.4540328979
708 94.5790557861 95.4527740479
709 94.57447052 95.4491577148
710 94.5783004761 95.4760360718
711 94.524269104 95.4348983765
712 94.5419387817 95.5541992188
713 94.5066146851 95.5064239502
714 94.5269012451 95.3738632202
715 94.5793991089 95.4716873169
716 94.6038665771 95.4159927368
717 94.5581588745 95.5146026611
718 94.552734375 95.4747009277
719 94.5345840454 95.446723938
720 94.5404968262 95.4323883057
721 94.5709762573 95.3539123535
722 94.5426940918 95.3886032104
723 94.6043777466 95.5136260986
724 94.5580368042 95.3665237427
725 94.53565979 95.4901809692
726 94.551071167 95.4009094238
727 94.5180206299 95.3859100342
728 94.5764694214 95.3864517212
729 94.5726547241 95.4699325562
730 94.586265564 95.3932876587
731 94.6035995483 95.4072875977
732 94.5894775391 95.3861694336
733 94.6380004883 95.4985122681
734 94.5659561157 95.4383163452
735 94.526260376 95.4771575928
736 94.54296875 95.4838256836
737 94.5593261719 95.4960327148
738 94.5214767456 95.4496612549
739 94.5719985962 95.3475723267
740 94.5584411621 95.4166870117
741 94.5405197144 95.4691696167
742 94.5642471313 95.4349212646
743 94.5949401855 95.4781494141
744 94.5479812622 95.4159622192
745 94.5441970825 95.3328704834
746 94.5274200439 95.427444458
747 94.5289993286 95.4806518555
748 94.5505905151 95.4420700073
749 94.5155563354 95.4443817139
750 94.5360565186 95.5089950562
751 94.6059265137 95.4253005981
752 94.5562591553 95.3841629028
753 94.5523071289 95.451385498
754 94.528137207 95.4625473022
755 94.563079834 95.4710540771
756 94.5107955933 95.4517822266
757 94.4957351685 95.3961257935
758 94.520401001 95.419960022
759 94.5734176636 95.505645752
760 94.5781707764 95.4523468018
761 94.6125411987 95.4543228149
762 94.5256271362 95.3675384521
763 94.5829086304 95.3732757568
764 94.5701599121 95.4168319702
765 94.534034729 95.4116439819
766 94.454498291 95.4776916504
767 94.5198059082 95.5058059692
768 94.547706604 95.4634246826
769 94.5709457397 95.4051742554
770 94.5301971436 95.4061203003
771 94.5523757935 95.359046936
772 94.6109542847 95.5003585815
773 94.5707397461 95.3430175781
774 94.4772186279 95.5516815186
775 94.5334854126 95.4359893799
776 94.4648590088 95.4987335205
777 94.4768066406 95.3790512085
778 94.5534210205 95.4184494019
779 94.4927978516 95.431678772
780 94.575340271 95.4594650269
781 94.537361145 95.3824234009
782 94.5172805786 95.4176254272
783 94.5484161377 95.4183731079
784 94.5530166626 95.4488754272
785 94.5569763184 95.3799438477
786 94.5232009888 95.3704223633
787 94.5040588379 95.4788513184
788 94.4978790283 95.3767776489
789 94.5694656372 95.5037155151
790 94.4817581177 95.4241333008
791 94.5300750732 95.4514160156
792 94.5502700806 95.4016418457
793 94.5731048584 95.4191131592
794 94.5237350464 95.515007019
795 94.5178451538 95.3226852417
796 94.5051193237 95.4138259888
797 94.5444564819 95.3753890991
798 94.5698165894 95.4331359863
799 94.5634078979 95.4376831055
800 94.480140686 95.4444503784
801 94.5246963501 95.4153366089
802 94.5541687012 95.479675293
803 94.4897842407 95.3947753906
804 94.5124664307 95.3769760132
805 94.5311355591 95.4627609253
806 94.492401123 95.4350509644
807 94.5610351562 95.3977661133
808 94.5737838745 95.3948364258
809 94.5279541016 95.4030609131
810 94.5200576782 95.4638137817
811 94.5852355957 95.4824447632
812 94.5892181396 95.4359207153
813 94.5276184082 95.4185714722
814 94.5486984253 95.4280166626
815 94.5144805908 95.3799438477
816 94.5262985229 95.399307251
817 94.5066299438 95.4056091309
818 94.5017166138 95.3758239746
819 94.4929656982 95.3851928711
820 94.5471954346 95.365852356
821 94.5357284546 95.3737106323
822 94.5966339111 95.5072479248
823 94.533416748 95.4050445557
824 94.4967346191 95.4752578735
825 94.4845809937 95.3939743042
826 94.5427780151 95.409324646
827 94.5387191772 95.4193496704
828 94.5109786987 95.4546585083
829 94.5456008911 95.3729553223
830 94.5029602051 95.4205627441
831 94.5395202637 95.4551620483
832 94.4921875 95.3939590454
833 94.5013961792 95.4945755005
834 94.5087585449 95.360244751
835 94.518447876 95.5276107788
836 94.5652160645 95.405960083
837 94.5516357422 95.4410324097
838 94.4973983765 95.3954238892
839 94.505859375 95.3845825195
840 94.5040283203 95.4836883545
841 94.5452880859 95.4087600708
842 94.5473175049 95.4069442749
843 94.5077362061 95.501663208
844 94.5192260742 95.3908081055
845 94.5243606567 95.3914871216
846 94.5623397827 95.4363479614
847 94.4905776978 95.4381484985
848 94.5406341553 95.3698196411
849 94.5434570312 95.3593597412
850 94.4853363037 95.322845459
851 94.4888687134 95.4706726074
852 94.4888458252 95.3574752808
853 94.4770812988 95.4577941895
854 94.5873947144 95.4086990356
855 94.5362091064 95.4273071289
856 94.4978561401 95.3405380249
857 94.5520782471 95.5254745483
858 94.4791183472 95.4190063477
859 94.5365982056 95.4767913818
860 94.4747161865 95.3933639526
861 94.4797210693 95.470085144
862 94.5731964111 95.4546737671
863 94.5492172241 95.4688491821
864 94.5795898438 95.3786468506
865 94.533416748 95.4558563232
866 94.4353713989 95.3823623657
867 94.4873809814 95.2725753784
868 94.4972991943 95.3953323364
869 94.5285339355 95.4841995239
870 94.5629348755 95.3832931519
871 94.4465255737 95.4164047241
872 94.4891357422 95.399597168
873 94.4710998535 95.3209991455
874 94.4747543335 95.4276733398
875 94.5564956665 95.4485626221
876 94.4696044922 95.3848419189
877 94.5244140625 95.3315811157
878 94.5129165649 95.4408187866
879 94.4499893188 95.2940750122
880 94.5560379028 95.4612426758
881 94.512298584 95.4192962646
882 94.5089111328 95.3152313232
883 94.4791870117 95.461151123
