compiled score function
Old best loss
garray(94.72926330566406)
Compiled loss functions
81 93.40184021 94.6978607178
82 93.4159164429 94.7068099976
83 93.4736175537 94.6172637939
84 93.4255752563 94.7211990356
85 93.3596496582 94.6655731201
86 93.4029312134 94.6409606934
87 93.4184951782 94.7061691284
88 93.4355010986 94.6734313965
89 93.3298339844 94.6302566528
90 93.4554672241 94.6359329224
91 93.4228973389 94.6394500732
92 93.3679351807 94.7271118164
93 93.3499603271 94.7266921997
94 93.3527984619 94.6652755737
95 93.3768081665 94.6933364868
96 93.3876800537 94.6740570068
97 93.3843612671 94.644569397
98 93.3791809082 94.6435317993
99 93.4068450928 94.6889343262
100 93.3255157471 94.6939315796
101 93.4046707153 94.7490692139
102 93.3179473877 94.6229629517
103 93.4191589355 94.6791229248
104 93.3684082031 94.6738128662
105 93.4048995972 94.6663513184
106 93.4239578247 94.6886367798
107 93.3608703613 94.7098464966
108 93.4336395264 94.6292724609
109 93.3439178467 94.7996368408
110 93.4032058716 94.6457138062
111 93.3803405762 94.6311721802
112 93.3296356201 94.6203308105
113 93.4087371826 94.6377182007
114 93.4307556152 94.6395568848
115 93.4303970337 94.6773147583
116 93.3854598999 94.7396087646
117 93.3667449951 94.7104568481
118 93.4070358276 94.6758804321
119 93.4333190918 94.6273574829
120 93.3851699829 94.7936248779
121 93.3357696533 94.6370315552
122 93.4266204834 94.7755355835
123 93.4356765747 94.6507568359
124 93.3892974854 94.6967315674
125 93.3645782471 94.7113571167
126 93.3661880493 94.6839523315
127 93.3222579956 94.6855239868
128 93.4436950684 94.6902084351
129 93.3564453125 94.6282730103
130 93.4373550415 94.7210235596
131 93.3840789795 94.7560882568
132 93.4178390503 94.6844329834
133 93.3062744141 94.6624069214
134 93.3838348389 94.6467819214
135 93.385055542 94.6298980713
136 93.3437194824 94.6070861816
137 93.3951797485 94.7461700439
138 93.3808364868 94.6952362061
139 93.3234863281 94.6919250488
140 93.41355896 94.6168136597
141 93.404296875 94.6256942749
142 93.4004669189 94.6838760376
143 93.423789978 94.6543884277
144 93.3684082031 94.6408462524
145 93.3341751099 94.6873321533
146 93.4210891724 94.7053451538
147 93.3959960938 94.7274398804
148 93.3112182617 94.7709732056
149 93.4285964966 94.7002487183
150 93.3695068359 94.6885604858
151 93.4203262329 94.6181106567
152 93.3439102173 94.635093689
153 93.3699798584 94.6927108765
154 93.3704299927 94.6037063599
