compiled score function
Old best loss
garray(105.76451873779297)
Compiled loss functions
778 99.2491378784 99.671836853
779 99.1408157349 99.7376098633
780 99.1829147339 99.6644058228
781 99.1634750366 99.7469024658
782 99.2030563354 99.6234130859
783 99.2626190186 99.64427948
784 99.1806411743 99.725112915
785 99.1520767212 99.7152328491
786 99.1249160767 99.6499938965
787 99.1254272461 99.6296691895
788 99.1352157593 99.6644897461
789 99.1792984009 99.6949386597
790 99.1130905151 99.608215332
791 99.1371612549 99.672706604
792 99.1572952271 99.7526092529
793 99.1535263062 99.6299285889
794 99.1444396973 99.7182312012
795 99.1238555908 99.6470108032
796 99.0822906494 99.6980514526
797 99.1620483398 99.6401748657
798 99.1044998169 99.559463501
799 99.1459197998 99.6028823853
800 99.0480499268 99.6315689087
801 99.065284729 99.5569763184
802 99.1649398804 99.6884231567
803 99.1187210083 99.5770492554
804 99.0448150635 99.5730209351
805 99.1012954712 99.5714645386
806 99.0646743774 99.6323013306
807 99.0796737671 99.5145874023
808 99.0813369751 99.6491470337
809 99.1188583374 99.6091537476
810 99.1730194092 99.6480636597
811 99.1138381958 99.5144805908
812 99.1529312134 99.6649780273
813 99.1376342773 99.5951690674
814 99.1343002319 99.6117324829
815 99.043296814 99.6048736572
816 99.0881576538 99.4962387085
817 98.9775390625 99.4741668701
818 99.1275253296 99.7910003662
819 98.9909439087 99.6020584106
820 98.9946594238 99.5190887451
821 99.0959396362 99.5596237183
822 99.0619888306 99.499130249
823 99.0695648193 99.6225204468
824 99.0293579102 99.5581893921
825 99.0016937256 99.5354690552
826 99.0471191406 99.5270004272
827 99.1160964966 99.5440216064
828 99.0667037964 99.5845336914
829 99.1309585571 99.6657714844
830 99.0157089233 99.5758590698
831 99.0064468384 99.5569152832
832 99.0106811523 99.5728378296
833 99.0707092285 99.5611343384
834 99.021156311 99.5839614868
835 99.0405197144 99.4791488647
836 98.9903411865 99.5228729248
837 99.0203781128 99.554107666
838 99.0185775757 99.5731811523
839 99.0692977905 99.5132598877
840 98.9569549561 99.4667816162
841 99.0393753052 99.4956130981
842 98.9848175049 99.5446853638
843 99.0346755981 99.5309906006
844 99.0372238159 99.5658569336
845 99.0316848755 99.4874420166
846 99.0380401611 99.5550308228
847 98.9553375244 99.4835586548
848 99.0110855103 99.474281311
849 98.994430542 99.5601196289
850 99.026763916 99.5476608276
851 98.9771957397 99.4332122803
852 98.9758071899 99.5228881836
853 98.9206695557 99.5162887573
854 99.0231781006 99.5264129639
855 99.007774353 99.5192184448
856 98.9800796509 99.4590682983
857 98.9325790405 99.4664077759
858 98.9058990479 99.4320678711
859 98.9662704468 99.4824066162
860 98.9545440674 99.4729614258
861 98.8892364502 99.4127883911
862 98.9308166504 99.3767089844
863 98.9891967773 99.5495376587
864 98.9780044556 99.3222351074
865 98.9453964233 99.4072418213
866 98.9107437134 99.4208755493
867 98.9735794067 99.5249786377
868 98.9059371948 99.5055618286
869 98.9544296265 99.4978179932
870 98.9736557007 99.4337081909
871 98.9120178223 99.3468475342
872 98.8999938965 99.4544525146
873 98.913444519 99.4545059204
874 98.8746643066 99.4863891602
875 98.871055603 99.3543548584
